"","locus","BG11_Control","BG11_Lys","difference","Gene name","Product"
"2209","slr0655",-0.160366568522413,-1.02795650878907,0.867589940266657,"slr0655","hypothetical protein"
"2210","slr0656",0.0555267871251758,0.268522451024792,-0.212995663899616,"slr0656","hypothetical protein"
"2211","slr0658",-0.0565117267263305,0.220634155892977,-0.277145882619307,"slr0658","unknown protein"
"2212","slr0664",0.00855809947572365,0.130155487925417,-0.121597388449694,"slr0664","hypothetical protein"
"2213","slr0665",-0.90797951573095,-0.75383163729009,-0.15414787844086,"slr0665","aconitate hydratase"
"2214","slr0666",0.00891847106095383,-0.00613257531284407,0.0150510463737979,"slr0666","unknown protein"
"2215","slr0667",0.216326807724059,0.386497173460058,-0.170170365735998,"slr0667","unknown protein"
"2216","slr0668",0.121220616474279,-0.00876118628433007,0.129981802758609,"slr0668","unknown protein"
"2217","slr0670",0.187749878933137,0.18443278995694,0.00331708897619765,"slr0670","hypothetical protein"
"2218","slr0678",0.174607112846926,-0.143637926161882,0.318245039008809,"slr0678","biopolymer transport ExbD like protein"
"2219","slr0680",0.191256991417589,0.597053547785872,-0.405796556368283,"slr0680","hypothetical protein"
"2220","slr0681",0.583280499222087,0.175763926991516,0.40751657223057,"slr0681","probable sodium/calcium exchanger protein"
"2221","slr0686",-0.0862511497214113,0.300175615510642,-0.386426765232053,"slr0686","hypothetical protein"
"2222","slr0688",-0.480170227599747,-0.538399481861123,0.0582292542613762,"slr0688","hypothetical protein"
"2223","slr0689",-0.32192341673921,-0.347395611558259,0.0254721948190484,"slr0689","hypothetical protein"
"2224","slr0695",-0.0239790656207257,0.0705627620782805,-0.0945418276990062,"slr0695","hypothetical protein"
"2225","slr0697",-0.0138765818211219,0.187316869077946,-0.201193450899068,"slr0697","5-oxoprolinase homolog"
"2226","slr0698",0.00835897593022234,0.00162651383857373,0.00673246209164861,"slr0698","hypothetical protein"
"2227","slr0699",0.110625955975492,0.0421519551362296,0.0684740008392621,"slr0699","unknown protein"
"2228","slr0700",0.196934840507684,0.0562535916670597,0.140681248840624,"slr0700","probable amino acid permease"
"2229","slr0702",0.0914068999770607,0.110655660816139,-0.0192487608390778,"slr0702","unknown protein"
"2230","slr0708",-0.234065976306026,-0.22751409100078,-0.00655188530524578,"slr0708","periplasmic protein;  function unknown"
"2231","slr0709",0.324337063764775,-0.196859016041976,0.521196079806751,"slr0709","hypothetical protein"
"2232","slr0711",-0.289959798626166,-0.138338230637311,-0.151621567988855,"slr0711","hypothetical protein"
"2233","slr0712",0.10575309011693,-0.147459942018401,0.253213032135332,"slr0712","hypothetical protein"
"2234","slr0719",0.103292172456237,-0.0942066533984903,0.197498825854728,"slr0719","unknown protein"
"2235","slr0722",-0.216493376996513,-0.13314805281357,-0.0833453241829429,"slr0722","hypothetical protein"
"2236","slr0723",-0.549737474337535,-0.0281765892279467,-0.521560885109588,"slr0723","hypothetical protein"
"2237","slr0725",-0.0046108359569645,0.232473003500838,-0.237083839457803,"slr0725","hypothetical protein"
"2238","slr0727",0.0280800209771069,-0.0218372558291502,0.049917276806257,"slr0727","unknown protein"
"2239","slr0728",0.394885237886859,-0.728662846360865,1.12354808424772,"slr0728","hypothetical protein"
"2240","slr0729",0.364258337372153,0.430631935725098,-0.0663735983529446,"slr0729","hypothetical protein"
"2241","slr0730",-0.00160847310974942,0.134352243751201,-0.13596071686095,"slr0730","hypothetical protein"
"2242","slr0731",0.271223918796868,0.730199770774033,-0.458975851977165,"slr0731","hypothetical protein"
"2243","slr0732",0.161283199759659,0.0163499790158774,0.144933220743781,"slr0732","hypothetical protein"
"2244","slr0734",-1.56960601432416,-1.67737927174659,0.107773257422429,"slr0734","hypothetical protein"
"2245","slr0740",0.128955433800699,-0.0697132523973791,0.198668686198079,"slr0740","hypothetical protein"
"2246","slr0742",-0.147023272892735,-0.11663883599759,-0.030384436895145,"slr0742","hypothetical protein"
"2247","slr0748",-0.100832836775258,-0.92362913162364,0.822796294848382,"slr0748","hypothetical protein"
"2248","slr0751",-0.125393425974694,0.133881888786943,-0.259275314761637,"slr0751","hypothetical protein"
"2249","slr0755",-0.517093200613572,0.316789549975646,-0.833882750589218,"slr0755","hypothetical protein"
"2250","slr0756",-0.773308169096351,1.08066823931762,-1.85397640841397,"kaiA","circadian clock protein KaiA homolog"
"2251","slr0757",0.244593019503042,0.474063247244889,-0.229470227741846,"kaiB1","circadian clock protein KaiB homolog"
"2252","slr0758",-0.609787414238029,-0.122649332499212,-0.487138081738817,"kaiC1","circadian clock protein KaiC homolog"
"2253","slr0765",-0.215742988546263,-0.665538529193042,0.449795540646779,"slr0765","hypothetical protein"
"2254","slr0769",0.446885990771922,0.237193282772336,0.209692707999586,"slr0769","hypothetical protein"
"2255","slr0770",-1.28730665356256,-1.44535621106968,0.158049557507125,"slr0770","hypothetical protein"
"2256","slr0771",-0.412865725142742,-0.539556594691209,0.126690869548466,"slr0771","hypothetical protein"
"2257","slr0773",-0.615025735203723,-0.81248955038908,0.197463815185356,"slr0773","hypothetical protein"
"2258","slr0779",0.301632332374623,-0.0256183147890879,0.327250647163711,"slr0779","hypothetical protein"
"2259","slr0780",-0.755525499598041,0.235261193559305,-0.990786693157346,"slr0780","hypothetical protein"
"2260","slr0782",0.16252428907066,0.774545215177727,-0.612020926107068,"slr0782","putative flavin-containing monoamine oxidase"
"2261","slr0784",0.250866974755402,2.23110326898147,-1.98023629422607,"slr0784","hypothetical protein"
"2262","slr0787",-0.332384990272023,-0.46034679100999,0.127961800737967,"slr0787","hypothetical protein"
"2263","slr0788",0.0944392124746201,-0.0806903593656729,0.175129571840293,"slr0788","similar to pre-B cell enhancing factor"
"2264","slr0789",0.167365184781562,-0.205362956169546,0.372728140951108,"slr0789","hypothetical protein"
"2265","slr0793",-0.0290582977693003,0.0244176291077666,-0.0534759268770669,"nrsB","cation efflux system protein involved in nickel and cobalt tolerance"
"2266","slr0794",-0.33972505562919,-0.775253366780133,0.435528311150943,"nrsA","cation efflux system protein involved in nickel and cobalt tolerance"
"2267","slr0795",0.456399262717154,1.197125228954,-0.740725966236845,"nrsC","cation efflux system protein involved in nickel and cobalt tolerance"
"2268","slr0797",-0.0117648171117279,-0.0363328283395259,0.024568011227798,"coaT","cobalt-transporting P-type ATPase (cobalt efflu x pump) involved in cobalt tolerance"
"2269","slr0798",-0.0407062389358909,0.410279747586788,-0.450985986522678,"ziaA","zinc-transporting P-type ATPase (zinc efflux pu mp) involved in zinc tolerance"
"2270","slr0800",0.323362481897781,0.020900747068774,0.302461734829007,"slr0800","putative transposase [ISY802c: 3066278 - 306718 4]"
"2271","slr0801",-0.319698482018694,0.140346666997411,-0.460045149016104,"slr0801","hypothetical protein"
"2272","slr0806",0.0114325792979837,-0.160138592442027,0.17157117174001,"slr0806","hypothetical protein"
"2273","slr0808",0.145066649667185,0.077189089847448,0.0678775598197371,"slr0808","16S rRNA processing protein RimM homolog"
"2274","slr0810",0.101887570744216,0.166031701759895,-0.0641441310156783,"slr0810","hypothetical protein"
"2275","slr0812",-0.462073694066532,-1.04549010917481,0.583416415108279,"slr0812","hypothetical protein"
"2276","slr0813",0.374229756482136,0.417610310452549,-0.0433805539704131,"slr0813","hypothetical protein"
"2277","slr0815",-0.691067181840951,-0.310666532583858,-0.380400649257093,"slr0815","hypothetical protein"
"2278","slr0816",-0.179333973071792,-0.275034231288447,0.0957002582166551,"slr0816","hypothetical protein"
"2279","slr0818",-0.164237546132356,-0.0243092057225698,-0.139928340409786,"slr0818","hypothetical protein"
"2280","slr0820",-0.187473617464088,-0.0311483535048497,-0.156325263959238,"slr0820","probable glycosyltransferase"
"2281","slr0821",-0.996457356703804,-1.06123023648567,0.0647728797818645,"slr0821","hypothetical protein"
"2282","slr0822",-0.0682044840224008,0.263185828172063,-0.331390312194464,"slr0822","cation-transporting P-type ATPase PacL"
"2283","slr0825",0.148171933374888,0.240168118479507,-0.0919961851046191,"slr0825","probable peptidase"
"2284","slr0829",-0.0799464378534,0.404902972569395,-0.484849410422795,"slr0829","unknown protein"
"2285","slr0841",-0.260644418947961,0.0942001031064742,-0.354844522054435,"slr0841","periplasmic protein;  function unknown"
"2286","slr0842",0.103539616787609,-0.186485903176899,0.290025519964508,"slr0842","hypothetical protein"
"2287","slr0845",0.011407098384069,0.0495507325429708,-0.0381436341589017,"slr0845","hypothetical protein"
"2288","slr0846",-0.0403180972647661,0.399311675295694,-0.43962977256046,"slr0846","hypothetical protein"
"2289","slr0848",-0.97368943529505,-0.974154250661352,0.000464815366302496,"slr0848","hypothetical protein"
"2290","slr0852",0.14276903023667,0.329205774479517,-0.186436744242847,"slr0852","hypothetical protein"
"2291","slr0857",-0.0531396826227292,0.167200691975642,-0.220340374598371,"slr0857","putative transposase [ISY100l: 1346125 - 134707 0]"
"2292","slr0863",0.24837725504,3.57416185409493,-3.32578459905493,"slr0863","hypothetical protein"
"2293","slr0864",0.387268027701851,-0.0464053792013793,0.43367340690323,"slr0864","ATP-binding protein of ABC transporter"
"2294","slr0865",0.100099688557062,-0.340988253043994,0.441087941601056,"slr0865","hypothetical protein"
"2295","slr0867",-0.000991177784473458,0.659341849405417,-0.66033302718989,"slr0867","unknown protein"
"2296","slr0868",0.123653142646718,0.0349846284021245,0.0886685142445937,"slr0868","unknown protein"
"2297","slr0869",0.0345717276394452,0.0805699120303625,-0.0459981843909173,"slr0869","hypothetical protein"
"2298","slr0870",0.163329231787392,0.286704826203548,-0.123375594416156,"slr0870","hypothetical protein"
"2299","slr0871",0.124406136604989,0.194502514821177,-0.0700963782161876,"slr0871","unknown protein"
"2300","slr0872",-0.0445187912707783,-0.904226207321028,0.85970741605025,"slr0872","hypothetical protein"
"2301","slr0876",-0.0116068376032022,0.313815771941451,-0.325422609544653,"slr0876","hypothetical protein"
"2302","slr0877",-0.927659178924236,-1.11928346777091,0.191624288846673,"slr0877","glutamyl-tRNA(Gln) amidotransferase subunit A"
"2303","slr0878",-0.0751568570119491,0.225154844594034,-0.300311701605983,"slr0878","hypothetical protein"
"2304","slr0880",0.260055407500609,-0.0693314735477786,0.329386881048387,"slr0880","similar to fibronectin binding protein"
"2305","slr0881",0.128236233414301,0.418854219692313,-0.290617986278012,"slr0881","unknown protein"
"2306","slr0882",-0.740894482009237,-1.58741031033154,0.846515828322308,"ycf84","hypothetical protein YCF84"
"2307","slr0885",-0.0269095377283186,2.1931658050986,-2.22007534282691,"slr0885","hypothetical protein"
"2308","slr0887",0.0830404721913145,0.500549349925213,-0.417508877733899,"slr0887","hypothetical protein"
"2309","slr0888",0.0325993030449346,0.77621588371373,-0.743616580668796,"slr0888","hypothetical protein"
"2310","slr0889",0.221442164105527,0.295652638275187,-0.0742104741696593,"slr0889","hypothetical protein"
"2311","slr0890",0.105854412541899,0.11850308289957,-0.0126486703576712,"slr0890","unknown protein"
"2312","slr0895",-0.155470902047028,0.0144700515244475,-0.169940953571476,"slr0895","transcriptional regulator"
"2313","slr0896",-0.0752706366744595,-0.881009387845578,0.805738751171118,"slr0896","multi-drug efflux transporter"
"2314","slr0897",-0.0582848128742428,-0.260161890075052,0.201877077200809,"slr0897","probable endoglucanase"
"2315","slr0904",0.0676155508825169,0.296205173678947,-0.22858962279643,"comM","competence protein ComM homolog"
"2316","slr0907",0.826741267681144,0.664712523297462,0.162028744383682,"slr0907","unknown protein"
"2317","slr0909",0.631831431212325,0.640350017529572,-0.00851858631724689,"slr0909","unknown protein"
"2318","slr0912",0.150912402211792,-0.00773892330021385,0.158651325512006,"slr0912","unknown protein"
"2319","slr0913",-0.00259327947415073,0.0553090412304429,-0.0579023207045936,"slr0913","unknown protein"
"2320","slr0914",-0.223388776665169,-0.305739734511666,0.082350957846497,"slr0914","unknown protein"
"2321","slr0915",-1.63039225475081,-1.38335046523687,-0.247041789513937,"slr0915","putative endonuclease [encoded in trnfM-intron: 2791054 - 2791708]"
"2322","slr0919",0.080783552665354,0.226773667461094,-0.14599011479574,"slr0919","hypothetical protein"
"2323","slr0920",0.0942152361527558,-0.0975888109717667,0.191804047124523,"slr0920","mutator MutT protein"
"2324","slr0921",-1.07403543395707,-0.810012657533825,-0.264022776423243,"slr0921","hypothetical protein"
"2325","slr0923",0.00418299064110604,2.44689959533751,-2.4427166046964,"ycf65","hypothetical protein YCF65"
"2326","slr0924",0.11092873951186,0.0639851168768518,0.0469436226350081,"slr0924","periplasmic protein;  function unknown"
"2327","slr0929",0.0661647097061036,1.06960005804882,-1.00343534834271,"slr0929","chromosome partitioning protein;  ParA family"
"2328","slr0930",0.222853019474265,0.284867292005217,-0.0620142725309514,"slr0930","hypothetical protein"
"2329","slr0935",0.116543168993594,-0.660222377358545,0.776765546352139,"slr0935","hypothetical protein"
"2330","slr0937",0.249845305569934,-0.29577812574342,0.545623431313354,"slr0937","unknown protein"
"2331","slr0938",-0.30351360757055,-0.507578995085284,0.204065387514734,"slr0938","probable UDP-N-acetylmuramyl tripeptide synthet ase"
"2332","slr0941",-1.22151433400743,-1.26543083372072,0.0439164997132901,"slr0941","hypothetical protein"
"2333","slr0942",0.265128970835847,-0.224460342606299,0.489589313442147,"slr0942","alcohol dehydrogenase [NADP+]"
"2334","slr0944",-0.36766931564774,-0.396637897740856,0.0289685820931151,"slr0944","multidrug-efflux transporter"
"2335","slr0945",-0.0783138505006519,0.403712066272284,-0.482025916772936,"slr0945","arsenical resistance protein ArsH homolog"
"2336","slr0947",-1.14003733005314,-0.831160589124388,-0.308876740928751,"rpaB;  ycf27","response regulator for energy transfer from phy cobilisomes to photosystems"
"2337","slr0948",0.137284838584181,0.192479200746496,-0.0551943621623155,"slr0948","hypothetical protein"
"2338","slr0950",0.0170783342290584,0.021404567350222,-0.00432623312116364,"slr0950","hemolysin-like protein"
"2339","slr0951",-0.605604452507185,-1.14591334620656,0.540308893699375,"ispD","4-diphosphocytidyl-2C-methyl-D-erythritol synth ase"
"2340","slr0953",0.328541172828931,-0.0190416565754296,0.34758282940436,"slr0953","sucrose-phosphate phosphatase"
"2341","slr0954",0.273962326162136,0.180363773842972,0.0935985523191643,"slr0954","hypothetical protein"
"2342","slr0955",0.243793032119417,0.37408666982888,-0.130293637709464,"slr0955","probable tRNA/rRNA methyltransferase"
"2343","slr0957",0.293955937589495,0.212595455338726,0.0813604822507684,"slr0957","hypothetical protein"
"2344","slr0959",-0.292597166650077,-0.0414828537639681,-0.251114312886108,"slr0959","hypothetical protein"
"2345","slr0960",0.0954981578657565,0.200050460993322,-0.104552303127565,"slr0960","unknown protein"
"2346","slr0962",-0.619242212478313,2.70093626894929,-3.32017848142761,"slr0962","unknown protein"
"2347","slr0964",-0.135998315671765,-0.0842921454081781,-0.0517061702635869,"slr0964","hypothetical protein"
"2348","slr0967",-0.639744678503258,0.136053453192206,-0.775798131695465,"slr0967","hypothetical protein"
